14:40:57.144,0.481439,-0.852985,5.091254,11.394468,12.923002,3.882580,-0.664685,14.644048,-2.483820,6.849304,1.058196,10.685194,19.653435,-13.235231,24.290733,0.072262,23.741577,30.903851,-31.156820,-35.542126,-464.839233,-0.095703
14:40:57.149,-1.297621,2.020402,3.633457,8.884245,16.239218,2.879332,-7.503987,1.504789,-13.484745,0.143370,9.720825,16.860132,-0.555378,-3.942481,20.286280,-2.676719,-2.580523,-6.713630,-14.175794,-15.784245,-535.476257,-0.095703
14:40:57.154,-11.910429,15.477840,2.177029,11.373979,7.377532,1.283346,-8.713995,-10.390808,-11.711645,1.562610,9.670558,17.601027,1.150383,-7.280358,30.807842,-35.125458,-6.757478,-38.467304,-16.453074,-6.064271,1096.472656,-0.095703
14:40:57.159,-8.514994,4.319853,-0.774535,11.524776,13.180051,4.032114,-5.152940,12.240085,-3.923118,2.288415,-2.853612,11.043798,21.728247,-20.242355,35.432499,-12.612573,22.548664,22.129841,-20.819897,-18.279398,-116.165154,-0.095703
14:40:57.164,-6.356302,0.198854,-2.418639,11.928638,21.077873,2.415416,-10.962995,8.524837,-11.126622,-3.737196,2.461629,15.754609,6.052423,-8.756762,23.606319,0.149774,1.756369,3.308559,-7.118929,-8.726758,-945.097839,-0.095703
14:40:57.169,-15.647721,17.563433,-3.585041,17.094229,13.998588,-2.178633,-16.786385,-10.611833,-10.820886,-0.574764,7.295256,19.527719,1.394914,-4.147615,27.474125,-40.313480,-16.956411,-56.044209,-2.163899,11.392291,971.449768,-0.095703
14:40:57.174,-11.784393,10.798571,-7.811351,16.395306,17.008757,-1.685893,-13.270744,9.919714,1.467786,4.056326,-8.220569,10.293333,28.951149,-21.311775,35.740746,-31.409452,17.650188,0.379380,-10.250337,1.479834,410.608368,-0.095703
14:40:57.179,-3.244472,-3.397438,-12.349343,10.451763,26.537104,-2.161534,-15.766011,16.077267,-3.369088,-3.790794,-10.309122,8.927754,19.713840,-17.144169,24.138531,-2.016945,12.782760,14.205057,-3.987716,-2.411412,-1235.775269,-0.095703
14:40:57.184,-11.567017,9.740735,-16.195875,12.980231,17.694450,-5.158130,-23.508129,-9.938639,-13.183806,-5.991600,-0.772430,14.908204,0.140480,-7.330708,25.281553,-39.004539,-19.540937,-65.658569,5.718830,22.037806,474.074188,-0.095703
14:40:57.189,-13.646341,10.163341,-20.386942,16.682600,12.942568,-2.888183,-19.476786,2.382615,-6.897633,1.454824,-10.682662,8.939688,24.700739,-24.548895,42.784058,-49.979851,7.694960,-34.434704,0.604670,25.255726,937.351868,-0.095703
14:40:57.194,-3.074245,-6.478183,-21.300400,12.792725,23.599707,-1.277272,-15.089199,22.167181,-7.011461,-0.855763,-15.328656,5.136306,29.702354,-27.849838,37.481720,-9.940443,21.225618,20.847601,0.817277,12.916413,-1150.935547,-0.095703
14:40:57.199,-6.919091,3.520797,-19.691629,14.324939,20.425230,-6.531565,-22.119778,-0.515949,-14.725119,-4.712380,-2.341753,13.017942,4.517099,-12.158433,29.035309,-30.142632,-16.571325,-49.643467,11.384282,30.274166,-221.819336,-0.095703
14:40:57.204,-13.665708,13.047953,-19.664549,20.408115,12.088284,-7.647769,-22.373899,0.660837,-6.313461,1.968225,-6.944142,11.418810,21.487949,-23.520821,43.938911,-59.177689,-4.547092,-57.474541,12.006266,44.366962,1200.271851,-0.095703
14:40:57.209,-5.673939,-2.022325,-19.650387,18.439327,20.733265,-1.791332,-14.948407,29.801994,-1.497897,3.770605,-16.297157,5.117515,40.819279,-34.305656,46.171280,-18.891853,26.815645,20.990211,8.970357,29.905825,-722.305481,-0.095703
14:40:57.214,-6.140136,4.191596,-17.738613,18.069769,23.019100,-0.133122,-16.614021,16.672434,-14.171377,1.431590,-1.800675,12.924248,15.197043,-15.577778,35.842720,-12.527838,-3.300824,-15.787335,16.397236,35.942287,-879.483459,-0.095703
14:40:57.219,-15.043297,24.862892,-14.993824,24.931562,13.595169,-0.102732,-17.338657,3.876532,-14.376419,10.306260,5.359058,18.467968,15.151687,-15.143982,50.960266,-50.939407,-10.473594,-58.044804,22.402157,58.972561,1066.882813,-0.095703
14:40:57.224,-9.364506,16.282612,-12.826457,24.637529,18.189257,5.005877,-10.007579,30.027168,-5.941901,16.479456,-4.267118,12.453815,40.359905,-31.657837,63.786377,-29.269657,27.266256,15.104468,20.266216,51.033184,-108.316277,-0.095703
14:40:57.229,-6.196667,10.226953,-11.499095,18.806091,24.073748,6.283540,-11.620069,25.646616,-14.584787,8.754632,3.006391,14.159329,22.530695,-20.814325,50.635521,-7.966034,10.363815,13.883190,20.962345,42.183846,-1251.258057,-0.095703
14:40:57.234,-16.890022,26.433554,-10.104129,20.024506,16.121956,2.045943,-19.560247,0.603519,-20.705492,6.061622,13.548039,20.561680,7.441211,-13.190915,51.793125,-46.828964,-17.317631,-55.425014,25.564234,61.769905,574.169800,-0.095703
14:40:57.239,-15.229555,23.412964,-9.155401,21.052521,18.290989,2.455750,-18.385996,17.444008,-13.177481,11.638153,4.262165,17.357489,31.228182,-29.174501,64.731667,-46.984039,13.823854,-14.090819,27.159887,65.819832,430.165131,-0.095703
14:40:57.244,-5.734600,11.639490,-8.656393,15.920213,28.752058,4.133066,-17.182775,26.210518,-15.928721,10.033051,2.268712,16.794666,27.794962,-24.108046,54.748409,-16.530210,20.708515,18.899965,27.363861,52.273228,-1198.943481,-0.095703
14:40:57.249,-11.622290,22.212383,-9.770913,16.399300,24.120577,0.630604,-23.386003,0.284441,-21.585270,5.861481,10.219319,22.723083,7.009546,-9.264438,46.894474,-42.990429,-7.956719,-45.837212,29.460949,60.962864,-22.378839,-0.095703
14:40:57.254,-16.165327,22.836599,-15.893910,21.156916,18.726759,-0.816861,-24.618185,3.693428,-13.775464,6.536909,-0.200420,19.374657,23.034981,-22.870739,57.521801,-60.699604,6.931630,-41.056969,30.396633,70.264923,690.111084,-0.095703
14:40:57.259,-8.735177,4.596763,-21.725378,18.040365,23.120129,0.998068,-21.262615,21.571625,-12.845786,3.485073,-11.832136,13.370066,29.682484,-31.439070,54.902836,-28.720545,20.303947,7.611423,28.545841,57.643696,-851.151489,-0.095703
14:40:57.264,-9.933964,4.453446,-21.584829,14.168498,19.049683,-1.523304,-23.897726,6.629778,-22.457083,-1.652835,-5.612462,16.823565,6.826513,-19.810289,45.677639,-32.437645,-9.388310,-33.741447,28.500294,56.489220,-498.456299,-0.095703
14:40:57.269,-15.575923,10.799376,-22.658983,17.055016,12.324679,-4.206152,-27.024479,0.500188,-22.010641,-0.267542,-5.947657,17.845327,9.753872,-24.700802,53.567383,-57.028275,-10.999840,-54.471401,31.600693,70.025993,634.901367,-0.095703
14:40:57.274,-10.350432,0.969428,-26.404991,18.003624,17.841871,-2.102802,-25.502550,16.449514,-18.091696,0.543621,-13.631687,13.398949,22.747072,-33.833641,56.199680,-38.427780,10.413877,-5.851039,32.461750,67.280434,-432.100616,-0.095703
14:40:57.279,-8.362118,-0.610213,-25.641363,16.924164,20.253529,-1.912591,-26.073435,9.667270,-21.468163,-2.725937,-8.244330,14.747867,8.899345,-22.866652,46.687439,-30.786224,-3.403189,-17.238632,30.458883,59.666065,-746.439941,-0.095703
14:40:57.284,-13.452547,7.161890,-23.955837,20.504826,13.621874,-4.025052,-27.297026,-0.216454,-20.547823,-2.057668,-4.257565,17.120707,5.579804,-20.443014,50.126205,-53.183151,-12.656926,-48.604439,31.330580,66.522766,358.173889,-0.095703
14:40:57.289,-10.810209,0.480243,-25.875967,23.498940,13.775841,-3.199365,-24.362301,14.586524,-14.567367,-1.380655,-11.345935,14.587156,20.883806,-30.573736,56.104458,-45.618347,5.995389,-16.220293,33.771183,69.813446,-141.498810,-0.095703
14:40:57.294,-7.882924,-5.055819,-27.191374,22.612673,15.774967,-2.322083,-23.188795,17.283207,-14.101015,-5.830463,-11.862660,14.276878,17.601393,-25.475025,48.148117,-32.726894,3.183344,-11.705416,31.254005,64.156006,-765.290405,-0.095703
14:40:57.299,-11.880692,1.377920,-27.760794,23.460638,10.301412,-2.388842,-24.424971,7.114977,-14.759422,-6.672035,-8.691442,15.321468,11.135986,-19.641607,47.319035,-48.208210,-9.463591,-43.832680,28.057167,66.227684,78.432648,-0.095703
14:40:57.304,-11.306295,-0.556812,-28.744205,25.262373,9.568928,-0.217768,-21.770584,15.845797,-12.971603,-3.790334,-11.872918,13.290982,20.683130,-27.526089,56.360882,-46.094280,0.683851,-27.500998,31.430775,71.237221,-9.538794,-0.095703
